,Title
2144,Adding Controls to an Excel VBA UserForm Programmatically
2145,Adding Numbers with TextBox Controls on an Excel VBA UserForm
2146,Modified Z Score Compared to Z Score for Detecting Outliers using Excel
2147,Preventing Empty Text Box Controls on an Excel VBA UserForm
2148,Excel VBA Userform that Only Allows Numeric Entries
2149,Generating Random Characters in Excel to Produce Passwords
2150,Create Variable Containing Pseudo-Random Numbers that are Normally Distributed using Excel
2151,Comparing Several Groups to One Group using ANOVA with Planned Contrasts in SPSS
2152,Calculating Unstandardized and Standardized Predicted and Residual Values in SPSS and Excel
2153,Weight Cases Feature in SPSS
2154,Planned Contrasts after a Statistically Significant ANOVA in SPSS
2155,Testing the Assumptions for Pearson's R in SPSS
2156,"Measures of Central Tendency by Independent Variable Levels in SPSS (Mean, Median, Mode)"
2157,Multiple Regression using Backward Elimination Method in SPSS
2158,Multiple Regression using Forward Selection Method in SPSS
2159,Creating a Composite Variable (Weighted and Unweighted) using SPSS
2160,Motivational Interviewing Role-Play - Precontemplative Client Who Reports Being in Action Stage
2161,Motivational Interviewing Role-Play - Doubts about Substance Use after DUI
2162,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 10
2163,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 9
2164,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 8
2165,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 7
2166,CBT Role-Play - Mixed Feelings about Dating Someone Older
2167,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 6
2168,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 5
2169,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 4
2170,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 3
2171,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 2
2172,CBT Role-Play – Complete Session – Depression and Alcohol Use – Part 1
2173,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 10"
2174,CBT Role-Play - Subjective Units of Distress - Dog Phobia
2175,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 9"
2176,"CBT Role Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 8"
2177,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 7"
2178,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 6"
2179,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 5"
2180,CBT Role-Play – Subjective Units of Distress - Fear of Driving
2181,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 4"
2182,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 3"
2183,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 2"
2184,"CBT Role-Play – Complete Session – Anxiety, Obsessions, and Compulsions – Part 1"
2185,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 11
2186,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 10
2187,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 9
2188,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 8
2189,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 7
2190,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 12
2191,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 6
2192,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 5
2193,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 4
2194,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 3
2195,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 2
2196,CBT Role-Play – Complete Session – Low Self-Confidence at Work – Part 1
2197,Using Find and FindNext in Excel VBA to Populate a ListBox with Addresses of Search Term
2198,CBT Role-Play - The Premack Principle with Weight Loss
2199,Programmatically Add Value Labels in SPSS with the SPSS Syntax Editor
2200,Appraisal Role-Play - Communicating Assessment Results to a Client with Paranoia - SCL-90-R
2201,Appraisal Role-Play - Communicating Assessment Results to a Client - SASSI
2202,Follow a Hyperlink with a Command Button using Excel VBA
2203,Suicide Assessment Role-Play - Relationship Stressors
2204,Suicide Assessment Role-Play - Divorce Stressor
2205,Calculating Days between Dates using DTPicker Control in Excel VBA
2206,Set Default Values for TextBox in Excel VBA
2207,The Standardised Mini-Mental State Examination (SMMSE) - Performance Impairment
2208,CBT Role-Play - Loss of Hope
2209,CBT Role-Play - Challenging Relationship with Family Member
2210,CBT Role-Play - Challenging Relationship with Coworker
2211,The Folstein Mini-Mental State Examination (MMSE) - Memory Loss
2212,Populate ComboBox Based on Selection in Another ComboBox using Excel VBA
2213,Populate ListBox Based on Selection in Another ListBox using Excel VBA
2214,Calculating the Number of Unique Numbers and Unique Values in a Range using Excel
2215,Kendall's Coefficient of Concordance (Kendall's W) in Excel
2216,Kendall's Coefficient of Concordance (Kendall's W) in SPSS
2217,Sign Test as a Non-Parametric Alternative to a One-Sample T Test in SPSS
2218,Sign Test as a Non-Parametric Alternative to a One-Sample T Test in Excel
2219,McNemar Test in Excel
2220,Wilcoxon Signed-Rank Test in Excel
2221,Mann-Whitney U Test in Excel
2222,"Pearson Chi-Square, Continuity Correction, and Fisher's Exact Test in SPSS"
2223,Calculate Probability for Specified Independent Variable Value in Logistic Regression (SPSS & Excel)
2224,Interpreting Odds Ratio for Multinomial Logistic Regression using SPSS - Nominal and Scale Variables
2225,Calculate Effect Size for Mann Whitney U Test using SPSS and Excel
2226,CBT Role-Play – Complete Session – Social Anxiety Disorder – Part 2
2227,CBT Role-Play – Complete Session – Social Anxiety Disorder – Part 6
2228,CBT Role-Play – Complete Session – Social Anxiety Disorder – Part 5
2229,CBT Role-Play – Complete Session – Social Anxiety Disorder – Part 4
2230,CBT Role-Play – Complete Session – Social Anxiety Disorder – Part 3
2231,CBT Role-Play – Complete Session – Social Anxiety Disorder – Part 1
2232,Comparing Pearson Correlation and Linear Regression in SPSS
2233,Setting and Identifying Cell Color with ColorIndex Property in Excel VBA
2234,"RGB (red, green, blue) Color Code Adjustment Userform in Excel VBA"
2235,Average Variance Extracted and Composite Reliability after Factor Analysis using SPSS and Excel
2236,Testing the Null Hypothesis with ANOVA in SPSS
2237,Identifying Outliers in SPSS
2238,MANOVA Compared to Multiple Univariate ANOVAs using SPSS
2239,Interpreting Output for Multiple Regression in SPSS
2240,Interpreting T Test and ANOVA with Violation of Homogeneity of Variance in SPSS
2241,Interpreting Odds Ratio with Two Independent Variables in Binary Logistic Regression using SPSS
2242,Configuring a Slider Control in Excel VBA
2243,Programmatically Add and Delete Worksheets using Excel VBA
2244,Set Shortcut Key and Quick Access Toolbar to Run Macro in Excel
2245,Dynamically Set Tab Order for TextBox Controls on UserForm using Excel VBA
2246,Dynamically Setting Label Control Captions using Excel VBA
2247,Highlight Active TextBox Control on UserForm using Excel VBA
2248,Detecting Spaces to Ensure TextBox Controls Contain Data using Excel VBA
2249,Zoom on a Selected Range and Reset to Original Zoom Level using Excel VBA
2250,Programmatically Move a Userform with Excel VBA
2251,"Textbox Events to Run Subroutines with Excel VBA (Change, Enter, Exit, & MouseMove)"
2252,Two-Way ANCOVA in SPSS with Testing the Homogeneity of Regression Slopes Assumption
2253,Record Date and Time when Cell Value is Changed using Excel VBA
2254,Calculating the Sample Size with a Finite Population in Excel
2255,Creating a Timer in Excel VBA that Changes Controls on a Userform
2256,Calculating Days between Two Dates with MonthView Control in Excel VBA
2257,Progress Bar Control on a Userform using Excel VBA
2258,Date and Time Picker Control on a Userform in Excel VBA
2259,Mean Correlation (Average Correlation) using Reliability Analysis in SPSS
2260,SPSS Chart Builder Row and Column Panel Variables with Bar Charts
2261,Detecting Interaction Effects in ANOVA using SPSS Profile Plots
2262,Password Protect a Hidden (xlVeryHidden) Worksheet using Excel VBA
2263,Turn Conditional Formatting On and Off with a Form Control Check Box in Excel
2264,"InputBox for Data Entry of Numbers, Strings, Logical Values, and Cell References in Excel VBA"
2265,Select Worksheets with an ActiveX Combo Box Control using Excel VBA
2266,Detecting and Preventing Duplicate Values in Real Time using Excel VBA
2267,Working with Multiple Userforms Simultaneously in Excel VBA
2268,Lock a Cell after Data Entry using VBA Excel with Message Box Notification before Locking
2269,One-Way ANOVA with LSD (Least Significant Difference) Post Hoc Test in Excel
2270,Adding Labels to Numerically Coded Values in SPSS
2271,Changing Colors of Chart Components in SPSS
2272,Stem and Leaf Plot (Stemplot) using COUNTIF and REPT Functions in Excel
2273,"Interquartile Range (IQR), Outlier Detection, and Boxplots in Excel"
2274,Calculating Cronbach's Alpha in Microsoft Excel Compared to SPSS
2275,Positive Predictive Value and Negative Predictive Value using SPSS
2276,Positive Predictive Value and Negative Predictive Value using Microsoft Excel
2277,Post Hoc Test after a Chi-Square Test (3 by 3) using SPSS and Excel
2278,Graphing a Rolling (Moving) Average Dynamically using Microsoft Excel
2279,Levene's Test with Two Independent Variables Step-by-Step using SPSS
2280,Mean Absolute Deviation (Mean Deviation) in SPSS
2281,Array Formulas for Complex Calculations in Microsoft Excel
2282,Median Absolute Deviation using Microsoft Excel
2283,Mean Deviation Compared to Standard Deviation in Excel
2284,Static and Dynamic Named Ranges in Microsoft Excel
2285,ActiveX Control TextBox using Excel VBA to Add Data to Variable
2286,Managing Histogram Bins in Microsoft Excel Including Bin Width and Number
2287,Creating Waterfall Charts in Microsoft Excel 2016
2288,Configuring Form Control Option Buttons in Excel
2289,Configuring a Form Control Check Box in Excel
2290,Predict Outcome Value with SLOPE and INTERCEPT Functions in Excel
2291,Conducting a Multiple Regression using Microsoft Excel Data Analysis Tools
2292,Normality Testing for Dependent Variable Compared to Normality Testing for Residuals in SPSS
2293,Regression Predicted Values in SPSS using the Estimated Regression Equation
2294,Testing the Assumptions for Partial Correlation in SPSS
2295,Importing Data from Excel and Comma Delimited Files (csv) into SPSS
2296,Calculating the 95% Confidence Interval after a T Test using Excel
2297,One-Sample T Test using Excel
2298,"Independent Samples T-Test from Only Sample Size, Mean, and Standard Deviation in Excel"
2299,Discriminant Function Analysis as Post Hoc Test with MANOVA using SPSS
2300,Comparison of T Test and ANOVA using SPSS
2301,Kaplan-Meier Procedure (Survival Analysis) in SPSS
2302,Calculating Type II Error (Beta) and Power using Excel
2303,Paired-Samples T Test with Assumption Tesing using SPSS
2304,Counseling Diagnostic Assessment Vignette #37 - Symptoms of Cannabis Use Disorder
2305,Counseling Diagnostic Assessment Vignette #38 - Symptoms of Hoarding Disorder
2306,Counseling Diagnostic Assessment Vignette #39 - Symptoms of Illness Anxiety Disorder
2307,Counseling Diagnostic Assessment Vignette #40 - Symptoms of REM Sleep Behavior Disorder
2308,Counseling Diagnostic Assessment Vignette #35 - Symptoms of Schizoaffective Disorder
2309,Counseling Diagnostic Assessment Vignette #36 - Symptoms of Cannabis Use Disorder
2310,Counseling Diagnostic Assessment Vignette #34   Symptoms of Schizophrenia
2311,Counseling Diagnostic Assessment Vignette #33 - Symptoms of Brief Psychotic Disorder
2312,Counseling Diagnostic Assessment Vignette #32 - Symptoms of Alcohol Use Disorder
2313,Counseling Diagnostic Assessment Vignette #29 - Symptoms of Alcohol Use Disorder
2314,Counseling Diagnostic Assessment Vignette #30 - Symptoms of Alcohol Use Disorder
2315,Counseling Diagnostic Assessment Vignette #31 - Symptoms of Alcohol Use Disorder
2316,Counseling Diagnostic Assessment Vignette #28 - Symptoms of Acute Stress Disorder
2317,Counseling Diagnostic Assessment Vignette #27 - Symptoms of Posttraumatic Stress Disorder
2318,Counseling Diagnostic Assessment Vignette #26 - Symptoms of Posttraumatic Stress Disorder
2319,Counseling Diagnostic Assessment Vignette #25 - Symptoms of Posttraumatic Stress Disorder
2320,Counseling Diagnostic Assessment Vignette #24 - Symptoms of Acute Stress Disorder
2321,One-Sample T Test in SPSS with Assumption Testing
2322,Calculating Power and Probability of Type II Error (Beta) Value in SPSS
2323,Counseling Diagnostic Assessment Vignette #23 - Symptoms of Intermittent Explosive Disorder
2324,Counseling Diagnostic Assessment Vignette #22 - Symptoms of Intermittent Explosive Disorder
2325,Interpreting the Odds Ratio in Logistic Regression using SPSS
2326,Binary Logisitic Regression in SPSS with Two Dichotomous Predictor Variables
2327,Counseling Diagnostic Assessment Vignette #21 - Client with Symptoms of Bipolar Disorder
2328,Counseling Diagnostic Assessment Vignette #20 - Client with Symptoms of Bipolar Disorder
2329,Counseling Diagnostic Assessment Vignette #19 - Client with Symptoms of Bipolar Disorder
2330,Counseling Diagnostic Assessment Vignette #17 - Client with Symptoms of Depression
2331,Counseling Diagnostic Assessment Vignette #16 - Client with Symptoms of Depression
2332,Counseling Diagnostic Assessment Vignette #18 - Client with Symptoms of Bipolar Disorder
2333,Counseling Diagnostic Assessment Vignette #15 - Client with Symptoms of Depression
2334,Counseling Diagnostic Assessment Vignette #14 - Client with Symptoms of Depression
2335,Counseling Diagnostic Assessment Vignette #13 - Client with Symptoms of Depression
2336,Counseling Diagnostic Assessment Vignette #12 - Client with Features of Generalized Anxiety Disorder
2337,Counseling Diagnostic Assessment Vignette #11 - Client with Features of Generalized Anxiety Disorder
2338,Counseling Diagnostic Assessment Vignette #10 - Client with Features of Generalized Anxiety Disorder
2339,Testing the Assumption of Similar Distribution Shape for the Mann-Whitney U Test using SPSS
2340,Counseling Diagnostic Assessment Vignette #9 - Client with Features of ADHD
2341,Counseling Diagnostic Assessment Vignette #8 - Client with Features of ADHD
2342,Counseling Diagnostic Assessment Vignette #7 - Client with Features of ADHD
2343,Counseling Diagnostic Assessment Vignette #6 - Client with Features of Obsessive-Compulsive Disorder
2344,Counseling Diagnostic Assessment Vignette #5 - Client with Features of Obsessive-Compulsive Disorder
2345,Counseling Diagnostic Assessment Vignette #4 - Client with Features of Obsessive-Compulsive Disorder
2346,Binary Logisitic Regression in SPSS with One Continuous and One Dichotomous Predictor Variable
2347,Binary Logisitic Regression in SPSS with One Continuous Predictor Variable
2348,ANOVA with Brown-Forsythe Test in SPSS for Violation of Homogeneity of Variance
2349,Counseling Diagnostic Assessment Vignette #3 - Client with Features of Social Anxiety Disorder
2350,Counseling Diagnostic Assessment Vignette #2 - Client with Features of Social Anxiety Disorder
2351,Counseling Diagnostic Assessment Vignette #1 - Client with Features of Social Anxiety Disorder
2352,Testing the Assumption of Similar Distribution Shape for the Kruskal Wallis H Test using SPSS
2353,Testing for Heteroscedasticity in Regression using SPSS
2354,Testing the Assumptions for ANCOVA in SPSS including Homogeneity of Regression Slopes
2355,Exploratory Factor Analysis (Principal Axis Factoring vs. Principal Components Analysis) in SPSS
2356,Calculating and Understanding the Coefficient of Variation COV in Excel
2357,Testing the Assumptions for Spearman's Rank-Order Correlation in SPSS
2358,Calculating and Understanding the Coefficient of Variation (COV) in SPSS
2359,Detecting Outliers with the Interquartile Range (IQR) and Boxplot using SPSS
2360,List All the Files in a Folder using an Excel VBA UserForm
2361,Resize an Active UserForm and Control with a Spin Button using Excel VBA
2362,Selecting Values with a Form Control Listbox on an Excel Worksheet
2363,Calculating M-Estimators for Regression Models using SPSS
2364,Creating and Interpreting Scatterplot (Scatter Chart) in Excel 2016
2365,Adlerian Therapy Role-Play - Push-Button Technique with Mild Depression
2366,Calculating and Understanding Covariance (COVARIANCE.S) in Excel
2367,Selecting a Random Sample using SPSS
2368,Drawing Random Samples with the Sampling Function in Excel 2016
2369,Random Number Generation Function in Excel 2016 to Produce Multiple Distributions
2370,Reorganizing Output in SPSS using Pivoting Trays and Formatting Toolbar
2371,Two-Way ANOVA without Replication using Excel Data Analysis Tools
2372,Two-Way ANOVA with Replication using Excel 2016 Data Analysis Tools
2373,One-Way ANOVA (ANOVA: Single Factor) using Excel 2016 Data Analysis Tools
2374,Testing the Assumptions for Correlation in SPSS
2375,Understanding Sample (STDEV.S) and Population (STDEV.P) Standard Deviation using Excel
2376,Rational Emotive Behavior Therapy (REBT) Role-Play - Complicated Grief
2377,Main and Interaction Effects in ANOVA using SPSS
2378,Reverse Coding a Likert Scale in Excel
2379,INDEX and MATCH Functions in Excel to Return Value in Different Column than Search Value
2380,Recoding Variables in SPSS with a Specified Condition for Inclusion of Records
2381,Selecting a Random Sample without Replacement using Excel VBA
2382,Person-Centered Counseling Role-Play - Coping with a Work Related Stressor
2383,Shapiro-Wilk Test of Normality for Each Level of Independent Variable in SPSS
2384,Kolmogorov-Smirnov Test (KS Test) of Normality for Each Level of Independent Variable in SPSS
2385,Calculating Critical Values for T Distribution in Excel and Building Chart
2386,Manually Calculate Paired-Samples (Dependent-Samples) T Test in Excel
2387,Manually Calculate Independent-Samples T Test in Excel
2388,ANOVA with Welch Test in SPSS for Unequal Sample Sizes & Significant Levene's Test
2389,Using the Ink Equation Feature in Excel to Write Equations
2390,Using Data Bars to Compare Pretest and Posttest Variables in Excel
2391,Using the REPT Function in Excel to Display Data Graphically
2392,Using the Replace and Find Functions in Excel to Modify Strings
2393,Using the Substitute Function in Excel to Modify Strings
2394,Reality Therapy Role-Play - Balancing the Needs for Power and Belonging
2395,Reality Therapy Role-Play - Balancing the Need for Freedom with Other Needs
2396,Intake and Assessment Role-Play - Social History
2397,Intake and Assessment Role-Play - Family History
2398,Excel Data Validation to Facilitate Correct Entry of Research Data
2399,Conditional Formatting with Icon Sets to Indicate Score Differences in Excel
2400,Interpreting SPSS Output for Factor Analysis
2401,Intake and Assessment Role-Play - Substance Use Appraisal
2402,CBT and Gestalt Integration Therapy Role-Play - Grounding and Awareness Techniques
2403,Paired-Samples T Test Compared to Repeated Measures ANOVA in SPSS
2404,Creating a Case Number using the Compute Variable Function in SPSS
2405,Gestalt Therapy Role-Play - Two-Chair Technique with the Internal Critic
2406,Gestalt Therapy Role-Play - Two-Chair Technique with Angry Part of Self
2407,Gestalt Therapy Role-Play - Two-Chair Technique with Perfect Part of Self
2408,Gestalt Therapy Role-Play - Two-Chair Technique with Work Perfomance Issue
2409,Normality Testing for Residuals in ANOVA using SPSS
2410,Selecting a Rotation in a Factor Analysis using SPSS
2411,Formatting and Counting Dates Occurring Before or After a Specified Date
2412,Gestalt Therapy Role-Play - Empty Chair Technique with Past Self
2413,Using the Find and Replace Feature in SPSS
2414,Intake and Assessment Role-Play Part 6 - Risk Assessment and Goal Setting
2415,"Intake and Assessment Role-Play Part 5 - Spiritual, Cultural, and Abuse History"
2416,"Intake and Assessment Role-Play Part 4 - Education, Work, and Legal History"
2417,"Intake and Assessment Role-Play Part 3 - Social, Medical, and Mental Health History"
2418,Intake and Assessment Role-Play Part 2 - Family Relationships
2419,Intake and Assessment Role-Play Part 1 - Referral and Presenting Problems
2420,Psychodynamic Therapy Role-Play - Defense Mechanisms and Free Association
2421,Formatting Tables to Print on One Page in SPSS
2422,"Clinical Interview Role-Play Part 1 - Family, Social, and Mental Health History"
2423,"Clinical Interview Role-Play Part 2 - Educational, Vocational, and Legal History"
2424,"Clinical Interview Role-Play Part 3 - Abuse, Risk Assessment, Recreation, and Goals"
2425,Narrative Therapy Role-Play - Externalizing the Problem - Excessive Worry
2426,Gestalt Therapy Role-Play - Empty Chair Technique with Future Self
2427,Analyzing Differences between Percentages with SPSS
2428,Moving (Rolling) Average in Excel 2016
2429,Reality Therapy Role-Play - Paradoxical Intervention
2430,Calculating Effect Size (Cohen's d) for a One-Sample T Test
2431,Calculating Effect Size (Cohen's d) for a Paired-Samples T Test
2432,Calculating Percentage Change in Excel
2433,Reality Therapy Role-Play - Treating Kleptomania with Alternative Behaviors
2434,Gestalt Therapy Role-Play - Empty Chair Technique with Strained Relationship
2435,Solution-Focused Brief Therapy Role-Play - Miracle Question with Social Anxiety
2436,Solution-Focused Brief Therapy Role-Play - Finding Exceptions to the Problem
2437,"Adlerian Therapy Role-Play - ""Acting as if"" Technique"
2438,Adlerian Therapy Role-Play - Push-Button Technique
2439,Reality Therapy Role-Play -  Need for Power
2440,Theories of Counseling - Rational Emotive Behavior Therapy
2441,Theories of Counseling - Cognitive Therapy
2442,Theories of Counseling - Solution-Focused Brief Therapy
2443,Theories of Counseling - Narrative Therapy
2444,Existential Therapy Role-Play - Near Death Experience
2445,CBT Role-Play - Anxiety Related to Being Away from Home
2446,CBT Role-Play - Anxiety and Counting Ritual
2447,CBT Role-Play - Fear of Driving Over Bridges
2448,CBT Role-Play - Dating Anxiety
2449,Theories of Counseling - Reality Therapy
2450,CBT Role Play - The Premack Principle
2451,Theories of Counseling - Behavior Therapy
2452,Theories of Counseling - Gestalt Therapy
2453,Theories of Counseling - Existential Therapy
2454,Theories of Counseling - Person-Centered Therapy
2455,Theories of Counseling - Adlerian Therapy
2456,Theories of Counseling - Analytic (Jungian) Therapy
2457,Theories of Counseling - Psychoanalytic Therapy
2458,"Computing Percentiles in SPSS using the Frequencies, Explore, and Compute Variable Methods"
2459,Mauchly's Test of Sphericity with Repeated Measures ANOVA in SPSS
2460,Calculating and Interpreting Box's M for MANOVA and Discriminant Function Analysis (DFA) in SPSS
2461,Calculating and Interpreting the Standard Error of the Estimate (SEE) in Excel
2462,Split-Half Reliability and the Spearman-Brown Coefficient using SPSS
2463,Calculating and Interpreting the Standard Error of Measurement using Excel
2464,Standard Error of the Mean Compared to Standard Deviation using SPSS
2465,Calculating and Interpreting the Uncertainty Coefficient (Entropy Coefficient) using SPSS
2466,Lambda Measure of Association for Two Nominal Variables in SPSS
2467,Calculating and Interpreting Eta and Eta-squared using SPSS
2468,Calculating and Interpreting Somer's d using SPSS
2469,"Sensitivity, Specificity, False Positives, and False Negatives in SPSS"
2470,Receiver Operator Characteristic (ROC) Curve in SPSS
2471,Formula Auditing including Trace Precedents and Trace Dependents in Excel
2472,95% Confidence Interval in Excel using CONFIDENCE.NORM and Standard Error of the Mean
2473,"Sensitivity, Specificity, and Accuracy in Excel"
2474,Jarque-Bera Test of Normality in Excel
2475,Calculating Sensitivity and Specificity in SPSS and Excel
2476,Comparing Data Transformations using SPSS and Excel
2477,Square Root Transformation of a Negatively Skewed Variable with Conversion Back to Original Units
2478,Log Transformation (Log10) using SPSS with Conversion Back to Orignal Units
2479,Reflection of a Negatively Skewed Variable using Excel
2480,Performing a Reflection on a Negatively Skewed Variable using SPSS
2481,Performing a Reciprocal (Inverse) Transformation to Create a Normally Distributed Variable in SPSS
2482,Comparison of Independent-Samples T Test and Paired-Samples T Test using SPSS
2483,ANOVA vs. Kruskal Wallis Test in SPSS with Assumption Testing
2484,Levene's Test of Homogeneity of Variance using Only Excel Functions Compared to SPSS
2485,Testing the Normality of Residuals in a Regression using SPSS
2486,ANOVA Step-by-Step in Excel with Interpretation of Results and Comparison to SPSS Output
2487,Counseling Assessment Vignette - Client with Features of Obsessive-Compulsive Personality Disorder
2488,Normality Testing for All Levels of Two Independent Variables in SPSS
2489,"Testing the Assumption of Independent Errors with ZRESID, ZPRED, and Durbin-Watson using SPSS"
2490,Understanding and Identifying Multicollinearity in Regression using SPSS
2491,Understanding Cook's Distance in SPSS
2492,Calculating Mahalanobis Distance Critical Values in Excel
2493,Understanding Mahalanobis Distance including Probabilities and Critical Values using SPSS
2494,Creating a Graph of the Standard Normal Distribution in Excel
2495,Normality Testing in Excel Compared with SPSS Output
2496,Friedman's ANOVA Compared to One-Way Repeated Measures ANOVA is SPSS
2497,Normality Testing for Dependent Variables Across All Levels of Independent Variables in SPSS
2498,Discriminant Analysis in SPSS (DV with Three Levels) with Assumption Testing
2499,"Editing the Default Names, Labels, and Values in SPSS Dialogs and Output"
2500,Understanding the Levene's Test for Equality of Variances in SPSS
2501,Point-Biserial Correlation with Assumption Testing in SPSS
2502,Interpreting Homogeneous Subset Output from ANOVA with REGWQ Post Hoc Test in SPSS
2503,ANOVA with Fisher's Least Significant Difference (LSD) Post Hoc Test in SPSS
2504,ANOVA with Dunnett's Post Hoc Test in SPSS
2505,Counseling Assessment Vignette - Client with Features of Narcissistic Personality Disorder
2506,Counseling Assessment Vignette - Client with Features of Social Anxiety Disorder
2507,Understanding the Central Limit Theorem using SPSS and Excel
2508,Loglinear Analysis in SPSS with Assumption Testing
2509,ANOVA with Games-Howell Post Hoc Test in SPSS
2510,ANOVA with Scheffe Post Hoc Test in SPSS
2511,Mixed Model ANOVA in SPSS with One Fixed Factor and One Random Factor
2512,ANOVA with Bonferroni Correction (Bonferroni Post Hoc Test) in SPSS
2513,ANOVA with Tukey's HSD Post Hoc Test in SPSS
2514,Create Time Series Dialog in SPSS
2515,"Levels of Measurement in SPSS (Nominal, Ordinal, & Scale)"
2516,Creating and Interpreting a Stem-and-Leaf Plot in SPSS
2517,Entering Multiple Response Items into SPSS
2518,Coding Missing Values in SPSS
2519,Using the Automatic Recode Function in SPSS
2520,Editing Output Table Styles in SPSS
2521,Creating Pie Charts in SPSS
2522,Configuring SPSS to Automatically Produce Output Tables in APA Style
2523,Automatic Linear Modeling in SPSS
2524,Conducting a Simple Linear Regression in SPSS with Assumption Testing
2525,Counseling Assessment Vignette - Client with Features of Antisocial Personality Disorder
2526,Hierarchical Multiple Regression in SPSS with Assumption Testing
2527,Multiple Linear Regression in SPSS with Assumption Testing
2528,FORECAST.ETS Function (Exponential Triple Smoothing) in Excel
2529,Conducting a Kuder-Richardson 20 Test (KR-20) in SPSS
2530,Selecting Raters using the Intraclass Correlation Coefficient in SPSS
2531,CBT Role-Play - Managing Anger
2532,Comparison of ANOVA and Linear Regression in SPSS
2533,Select Cases in SPSS Based on Specified Date or Time Ranges
2534,Calculating Date and Time Differences in SPSS
2535,Conducting a Square Root Transformation in Excel
2536,Conducting and Interpreting the Median Test in SPSS
2537,Creating and Interpreting Normal Q-Q Plots in SPSS
2538,Constructing a Bland-Altman Plot in SPSS
2539,Treatment Planning in Counseling - Goal and Objective Setting Related to Unstable Relationships
2540,Square Root Transformation in SPSS
2541,"Arithmetic, Harmonic, and Geometric Means in Excel"
2542,Creating a Histogram in Microsoft Excel 2016
2543,Creating a Boxplot in Excel 2016
2544,Chi-Square Goodness of Fit Test in SPSS
2545,Chi-Square Test of Independence with Cramer's V in SPSS
2546,Creating Variables in SPSS
2547,"Calculating Descriptive Statistics in SPSS using the ""Frequencies"" Function"
2548,Calculating Descriptive Statistics in SPSS
2549,Creating Weighted and Unweighted Averages in SPSS
2550,"Adding Variables Together in SPSS using the ""Compute Variables"" Function"
2551,Median Test versus Kruskal-Wallis Test in SPSS
2552,Replacing Missing Values in SPSS with the Series Mean
2553,Conducting a Binomial Test in SPSS
2554,Wilcoxon Signed-Rank Test in SPSS with Effect Size Calculation in Excel
2555,Creating Error Bar Graphs in SPSS
2556,Creating and Interpreting a Scatterplot Matrix in SPSS
2557,Creating a Boxplot in Excel
2558,Creating and Interpreting Boxplots in SPSS
2559,CBT Role-Play - Fear of Driving
2560,Evaluating Data with Scatterplots Using SPSS
2561,Creating Random Numbers that Follow a Poisson Distribution Using Excel
2562,K-Means Cluster Analysis in SPSS
2563,Creating Random Numbers that Follow a Poisson Distribution Using SPSS
2564,Poisson Regression Analysis in SPSS with Assumption Testing
2565,Creating Random Numbers that Follow an Uniform Distribution Using SPSS
2566,Creating Random Numbers that Follow a Discrete Distribution Using Excel
2567,Creating Random Numbers that Follow a Normal Distribution Using Excel
2568,Creating Random Numbers in SPSS that Follow an Exponential Distribution
2569,"The Mini-Mental State Examination, 2nd Edition (MMSE-2) - Client with Cognitive Impairment"
2570,Two-Step Cluster Analysis in SPSS
2571,CBT Role-Play - Anxiety Related to Dishonesty in Social Situations
2572,Conducting a Two-Way MANOVA in SPSS with Assumption Testing
2573,"Administering the Mini Mental State Examination, 2nd Edition (MMSE-2)"
2574,Producing Random Numbers that are Normally Distributed in SPSS
2575,Storing and Using Code in the Syntax Editor in SPSS
2576,Fisher's Exact Test in SPSS
2577,Identifying Multivariate Outliers with Mahalanobis Distance in SPSS
2578,Conducting a Curvilinear Regression Analysis (Quadratic Model) in SPSS
