,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
411,NEW MANDELA EFFECT EXAMPLES! MANDELA EFFECT IS REAL!,2017-01-11,509285,16069,2305.0,"Hey guys! If you like to learn about interesting topics like the Mandela Effect and want me to make more Mandela Effect videos as new ones surface, please hit that thumbs up button for me!https://www.youtube.com/watch?v=g6HxmIoPLAk



More Interesting Content!
Mandela Effect: http://bit.ly/2bHYW0L

Simulation Theory: http://bit.ly/2jgB9XM

My Ancestry DNA Results: https://www.youtube.com/watch?v=xb9r6GbBbXA&t=1s

Where is Madeleine Mccann: http://bit.ly/2ib86YC

Other Conspiracy theories I have covered: 
Titanic: http://bit.ly/2dORgZK
Clinton HIRED Donald Trump to Run?: http://bit.ly/2bUxTNt
Denver Airport Conspiracy: http://bit.ly/2cuwcvd
MH370 Conspiracy: http://bit.ly/2cdl0P3
Pokemon Go Conspiracy: http://bit.ly/2bNTCrI
Elisa Lam Conspiracy: http://bit.ly/2bNUlsT
Disney Conspiracy Theories: http://bit.ly/2bGhZKv
JonBenét Ramsey: http://bit.ly/2d22DOg
JFK Assassination: http://bit.ly/2d7raCI
Princess Diana: https://youtu.be/vc9fwuhCkrk
Bermuda Triangle: http://bit.ly/2eBAuQI
MK Ultra: https://youtu.be/qaHLvbpWtTE
Santa Syndrome: http://bit.ly/2gPRp0h
PizzaGate: http://bit.ly/2hk9S5q
More Disney Conspiracy Theories:  http://bit.ly/2hXkmLB

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com 

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
412,IS LIFE A COMPUTER SIMULATION?!  SIMULATION THEORY SIMPLIFIED- TRIPPY TALK,2017-01-06,393858,16693,2970.0,"! If you are excited for our new series, ""Trippy Talk"" hit that thumbs up button! Be sure to subscribe AND turn on the bell so that you never miss a video! http://goo.gl/dZY9CI What do you think about the simulation theory? 

 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Want to know more? 
Simulation Theory Ted Talk by George Moot: https://www.youtube.com/watch?v=Chfoo9NBEow

Elon Musk Simulation Theory:

Vox Simulation Theory: https://www.youtube.com/watch?v=J0KHiiTtt4w

2016 Isaac Asimov Memorial Debate: Is the Universe a Simulation?: https://www.youtube.com/watch?v=wgSZA3NPpBs

5 Reasons You May Be Living in a Simulation by Joe Scott: https://www.youtube.com/watch?v=I_KJKEYoaoo

Other ""trippy topics"" I have covered:
 
Will Obama be the LAST president??: http://bit.ly/2hWLRk8

Mandela Effect: http://bit.ly/2bHYW0L 

NEW SERIES ""Where is?""- http://bit.ly/2ihus6L

Conspiracy Theories:
 Titanic: http://bit.ly/2dORgZK
Clinton HIRED Donald Trump to Run?: http://bit.ly/2bUxTNt
Denver Airport Conspiracy: http://bit.ly/2cuwcvd
MH370 Conspiracy: http://bit.ly/2cdl0P3
Pokemon Go Conspiracy: http://bit.ly/2bNTCrI
Elisa Lam Conspiracy: http://bit.ly/2bNUlsT
Disney Conspiracy Theories: http://bit.ly/2bGhZKv
JonBenét Ramsey: http://bit.ly/2d22DOg
JFK Assassination: http://bit.ly/2d7raCI
Princess Diana: https://youtu.be/vc9fwuhCkrk
Bermuda Triangle: http://bit.ly/2eBAuQI
MK Ultra: https://youtu.be/qaHLvbpWtTE
Santa Syndrome: http://bit.ly/2gPRp0h
PizzaGate: http://bit.ly/2hk9S5q
More Disney Conspiracy Theories: http://bit.ly/2hXkmLB

Get 20% off your order on ThinkGeek.com using my link http://bit.ly/2qIQ9B4

Get 10% off TRIPPY CLOTHING at INTOTHEAM.COM using my code JOSHLEDORE Link: http://bit.ly/2pOKlX3

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallMGMT@ViralNation.com

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

FTC: Sponsored by aliens.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
413,"GOING TO AUSTRALIA, TRUTH ABOUT ALIENS, BEE EXTINCTION!",2017-01-04,69540,3492,646.0,"Hey Sting Raes!!! Don't forget to hit that bell button for me homies! If you liked today's video please give it a thumbs up! Click here to subscribe if you are not already! http://goo.gl/dZY9CI Giveaway: http://bit.ly/2ixbEDt Follow Bernie's Instagram!- @BernieTheHavi


 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Enter the giveaway: http://bit.ly/2ixbEDt
eSalon 3 for 15 deal: http://bit.ly/2cwwVuh
Dog Camera:  http://go.magik.ly/ml/2ovm/
First ""Where is"" Episode: https://www.youtube.com/watch?v=DYZ-Yt52eF0


Connect with me!


S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallRaeMGMT[at]ViralNation[dot]com 

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237


FTC: Not sponsored. Any products shown in this video were either purchased by me or were given to me for consideration. As always all opinions are my own. Honesty is my policy!  This description box may contain affiliate/referral links. I do not accept money in exchange for positive reviews.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
414,WHERE IS MADELEINE MCCANN?! MISSING PEOPLE- NEW SERIES!,2017-01-02,1872452,54377,6734.0,"I hope you guys enjoy my new series ""Where Is?"" about missing people in the world! New to my channel? Click to join us! We like to think ;) http://goo.gl/dZY9CI
PLEASE SUPPORT MY CHANNEL (MERCHANDISE)- https://represent.com/store/kendallrae
WEBSITE- https://www.kendallraeonyt.com MY SECOND CHANNEL: http://bit.ly/2bMte5q

 Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG

Have Anxiety like me? Check out Monq! 😚💨✌🏼
Get 10% off MONQ with code KENDALLOCT (or NOV, DEC, JAN ect- depending on the CURRENT month) 
The best 3 for anxiety, in my opinion, are Forrest🌲 Zen🙏🏼and Happy😊 This link gives you 10% off!👉🏼http://bit.ly/2hXVZ1H
(It's not a vape- there are no chemicals or tobacco! It’s fully recyclable and when you buy one through my link, you directly support me and my channel - so thank you!) 

✦Full Series Playlist: http://bit.ly/2lnVoHd
✦Madeleine McCann: http://bit.ly/2jDg8dE 
✦Kristin Smart: https://bitly.is/2lRegea
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦Maury Murray: http://bit.ly/2mV5Svh


IF YOU HAVE ANY INFORMATION PLEASE SEND IT HERE- Email: investigation@findmadeleine.com
Investigation Line: +44 845 838 4699
http://www.findmadeleine.com/home.html

How to Spot a Liar Ted Talk: https://www.ted.com/talks/pamela_meyer_how_to_spot_a_liar

FIND ME IN OTHER CREVICES OF THE INTERNET: 
S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallMGMT@ViralNation.com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
415,OUR DNA RESULTS! FINDING OUT THE TRUTH!,2016-12-23,175255,6338,547.0,"Get 10% off your DNA kit at Ancestry with this link! http://bit.ly/2hwyo30  Great last minute Christmas gift, you could print out the receipt to give it to them or let them know it's on the way! Best deal on the market IMO because they send you this code and you send the code to another 3rd party company that gets you all the extra stuff the 23 and me gives you like health and such!
NOT SPONSORED.  If you enjoyed this video, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI

 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi



S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallRaeOnYT[at]Gmail[dot]com 

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237
Please include a stamp for a response from me 

FTC: Any products shown in this video were either purchased by me or were given to me for consideration. As always all opinions are my own. Honesty is my policy!  This description box may contain affiliate/referral links. I do not accept money in exchange for positive reviews.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Dec,Kendall Rae
416,GENOCIDE IN ALEPPO SYRIA AND HOW TO HELP!,2016-12-21,47098,4630,618.0,"If you want to see more content covering world issues, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI Tell your friends and family you stand #WithRefugees! DONATE IF YOU CAN PLEASE TO ANY OF THE FOLLOWING (Many are tax deductible)
UNHCR (The United Nations Refugee Agency) - http://bit.ly/2hRsqLg
The White Helmets- http://bit.ly/2hp0bCs
UNICEF- http://bit.ly/2hoToJ4
ICRC( International Committee of the Red Cross)- http://bit.ly/2gZSPUT
IRC (International Rescue Committee)- http://bit.ly/2idfjTC


S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallRaeOnYT[at]Gmail[dot]com 

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Dec,Kendall Rae
417,"MORE DISNEY CONSPIRACY THEORIES! MULAN, THE LITTLE MERMAID, AND SNOW WHITE!",2016-12-19,702639,18182,856.0,"Dragon Mania Legdands is FREE to download on iOS Android and Windows! Click here to download:  https://goo.gl/MHU1I6 If you enjoyed this video, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI Conspiracy Theory Playlist: https://goo.gl/FV0aIx  Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Want more conspiracy theory videos? 
✦Micheal Jackson's Mysterious Death:  http://bit.ly/2kqb34q
✦Marylin Monroe: http://bit.ly/2mI9sI6
✦Titanic sinking WAS PLANNED: http://bit.ly/2dORgZK
✦Mandela Effect: http://bit.ly/2bHYW0L
✦MORE Mandela Effects: http://bit.ly/2lrMkNd
✦Denver Airport Conspiracy: http://bit.ly/2cuwcvd
✦MH370 Conspiracy: http://bit.ly/2cdl0P3
✦Disney Conspiracy Theories: http://bit.ly/2bGhZKv
✦More Disney Conspiracy Theories:  http://bit.ly/2hXkmLB
✦Pokemon Go Conspiracy: http://bit.ly/2bNTCrI
✦Elisa Lam Conspiracy: http://bit.ly/2bNUlsT
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦JFK Assassination: http://bit.ly/2d7raCI
✦Princess Diana: https://youtu.be/vc9fwuhCkrk
✦Bermuda Triangle: http://bit.ly/2eBAuQI
✦MK Ultra: https://youtu.be/qaHLvbpWtTE
✦Santa Syndrome: http://bit.ly/2gPRp0h
✦PizzaGate: http://bit.ly/2hk9S5q
✦Clinton HIRED Donald Trump to Run?: http://bit.ly/2bUxTNt

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallRaeOnYT[at]Gmail[dot]com 

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237
Please include a stamp for a response from me 

FTC: Any products shown in this video were either purchased by me or were given to me for consideration. Thank you Gameloft for supporting my channel, by sponsoring this video! As always all opinions are my own. Honesty is my policy!  This description box may contain affiliate/referral links. I do not accept money in exchange for positive reviews.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Dec,Kendall Rae
418,SANTA AND CHRISTMAS CONSPIRACY THEORIES!! SANTA SYNDROME,2016-12-05,451420,13537,1688.0,"If you enjoyed this Christmas Conspiracy Theories video, please ""like"" it and subscribe for so you don't miss another conspiracy video from me! ----  http://goo.gl/dZY9CI Conspiracy Theory Playlist: https://goo.gl/FV0aIx  Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Want more conspiracy theory videos? 
✦Micheal Jackson's Mysterious Death:  http://bit.ly/2kqb34q
✦Marylin Monroe: http://bit.ly/2mI9sI6
✦Titanic sinking WAS PLANNED: http://bit.ly/2dORgZK
✦Mandela Effect: http://bit.ly/2bHYW0L
✦MORE Mandela Effects: http://bit.ly/2lrMkNd
✦Denver Airport Conspiracy: http://bit.ly/2cuwcvd
✦MH370 Conspiracy: http://bit.ly/2cdl0P3
✦Disney Conspiracy Theories: http://bit.ly/2bGhZKv
✦More Disney Conspiracy Theories:  http://bit.ly/2hXkmLB
✦Pokemon Go Conspiracy: http://bit.ly/2bNTCrI
✦Elisa Lam Conspiracy: http://bit.ly/2bNUlsT
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦JFK Assassination: http://bit.ly/2d7raCI
✦Princess Diana: https://youtu.be/vc9fwuhCkrk
✦Bermuda Triangle: http://bit.ly/2eBAuQI
✦MK Ultra: https://youtu.be/qaHLvbpWtTE
✦Santa Syndrome: http://bit.ly/2gPRp0h
✦PizzaGate: http://bit.ly/2hk9S5q
✦Clinton HIRED Donald Trump to Run?: http://bit.ly/2bUxTNt


S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallRaeOnYT[at]Gmail[dot]com 

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Dec,Kendall Rae
419,"UFO SIGHTING, I'M GOING TO EUROPE, AND I KISSED A GIRL!",2016-11-30,53748,3053,513.0,"Happy Talk Tuesday! If you would like to vote for me, click here! http://wshe.es/8Q9pmJ3g If you enjoyed this Q&A video please ""like"" it and subscribe for more! http://goo.gl/dZY9CI

 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Today I'm talking about everything! UFO Sighting in Turkey, Hillary Clinton's and Donald Trump's birth charts, conspiracy theories, drunk stories about kissing girls and the police and more!

Mentioned links and shit ;) 
VOTE FOR ME: http://wshe.es/8Q9pmJ3g
Hide a Squirrel:  http://go.magik.ly/ml/2pe8/
Last Talk Tuesday: https://www.youtube.com/watch?v=-SHNeJq1XfE&t=186s
Astrology Playlist: https://www.youtube.com/playlist?list=PLhah3AydMEVBm8-_la-yntQdw5kbG5IKv
Conspiracy Playlist: https://www.youtube.com/playlist?list=PLhah3AydMEVB-obu7wXm3MPWcVBlth9Vw
Paranormal video: https://www.youtube.com/watch?v=s5ze02BQEMk&t=1s

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallRaeOnYT[at]Gmail[dot]com 

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237
Please include a stamp for a response from me

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Nov,Kendall Rae
420,MK ULTRA MIND CONTROL CONSPIRACY THEORIES!,2016-11-25,880715,22183,2162.0,"Hey Homies! Hope you enjoy this conspiracy theory video about Project MK Ultra! ! If you like this video and found it to be interesting, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI   Conspiracy Theory Playlist: https://goo.gl/FV0aIx 
 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Want more conspiracy theory videos? 
✦Micheal Jackson's Mysterious Death:  http://bit.ly/2kqb34q
✦Marylin Monroe: http://bit.ly/2mI9sI6
✦Titanic sinking WAS PLANNED: http://bit.ly/2dORgZK
✦Mandela Effect: http://bit.ly/2bHYW0L
✦MORE Mandela Effects: http://bit.ly/2lrMkNd
✦Denver Airport Conspiracy: http://bit.ly/2cuwcvd
✦MH370 Conspiracy: http://bit.ly/2cdl0P3
✦Disney Conspiracy Theories: http://bit.ly/2bGhZKv
✦More Disney Conspiracy Theories:  http://bit.ly/2hXkmLB
✦Pokemon Go Conspiracy: http://bit.ly/2bNTCrI
✦Elisa Lam Conspiracy: http://bit.ly/2bNUlsT
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦JFK Assassination: http://bit.ly/2d7raCI
✦Princess Diana: https://youtu.be/vc9fwuhCkrk
✦Bermuda Triangle: http://bit.ly/2eBAuQI
✦MK Ultra: https://youtu.be/qaHLvbpWtTE
✦Santa Syndrome: http://bit.ly/2gPRp0h
✦PizzaGate: http://bit.ly/2hk9S5q
✦Clinton HIRED Donald Trump to Run?: http://bit.ly/2bUxTNt

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ Business Inquiries ONLY: KendallRaeMGMT@ViralNation.com

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Nov,Kendall Rae
