,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
155,THE ICE BOX MURDERS,2020-06-11,1057837,50727,3811.0,"Get 70% off NordVPN! Only $3.49/mo, plus you get an additional month FREE at https://nordvpn.com/eleanor and use code eleanor
Thanks to NordVPN for sponsoring this video.
Check out NordVPN channel: https://www.youtube.com/nordvpn

Today's unsolved true crime video is about the ice box murders where the bodies of Fred and Edwina Rogers were found in the freezer ... The number one suspect in the cold case? Their own son Charles Rogers

BLACK LIVES MATTER LINKS:

Donate:
https://www.4frontproject.org/rest-in-power
http://www.stophateuk.org/donate-to-stop-hate-uk/
https://secure.actblue.com/donate/ms_blm_homepage_2019
https://www.ukblackpride.org.uk/ukbp-donate
https://secure.everyaction.com/4omQDAR0oUiUagTu0EG-Ig2
https://www.sariweb.org.uk/who-we-are/donate/
https://www.stephenlawrence.org.uk/support-us/donate/
https://marshap.org/donate/
https://www.gofundme.com/f/black-minds-matter-uk?utm_source=twitter&utm_medium=social&utm_campaign=m_pd+share-sheet
https://www.runnymedetrust.org/donations.html
https://www.theblackcurriculum.com/donate
https://unicornriot.ninja/donate/


Petitions:
https://www.change.org/p/manchester-police-justice-for-shukri-abdi?utm_content=cl_sharecopy_16460961_en-GB%3Av5&recruited_by_id=04689a90-a5d6-11ea-a0c9-17805848aea2&utm_source=share_petition&utm_medium=copylink&utm_campaign=psf_combo_share_initial&utm_term=psf_combo_share_initial
https://www.change.org/p/mayor-jacob-frey-justice-for-george-floyd?recruiter=895898514&utm_source=share_petition&utm_medium=twitter&utm_campaign=psf_combo_share_initial&utm_term=psf_combo_share_initial&recruited_by_id=6a4669c0-a74d-11e8-a554-dd9015f4e479
https://petition.parliament.uk/petitions/324092
https://www.change.org/p/san-leandro-police-deartment-justice-for-emerald-black?recruiter=false&utm_source=share_petition&utm_medium=twitter&utm_campaign=psf_combo_share_initial&utm_term=psf_combo_share_message&recruited_by_id=0cfa00f0-a4b8-11ea-beb8-73d3576d62f2
https://petition.parliament.uk/petitions/323808
https://www.change.org/p/those-demanding-justice-fire-jared-campbell?recruiter=796110589&utm_source=share_petition&utm_medium=twitter&utm_campaign=psf_combo_share_initial&utm_term=f656c38a132b4860b4d04cfe6f5d8599&recruited_by_id=8bd842b0-a1c3-11e7-9eac-2bf37fd7ff32
https://www.change.org/p/human-rights-campaign-justice-for-ahmuad-arbery?original_footer_petition_id=22510898&algorithm=promoted&source_location=petition_footer&grid_position=1&pt=AVBldGl0aW9uAD7xTwEAAAAAXtYvfr7R3OczYTNjY2M1Zg%3D%3D
https://www.change.org/p/department-of-education-battle-racism-by-updating-reading-lists-at-gcse?original_footer_petition_id=22016318&algorithm=promoted&source_location=petition_footer&grid_position=4&pt=AVBldGl0aW9uAGjfVwEAAAAAXtYwsYxVWPNmYmEwODJjZQ%3D%3D
https://www.change.org/p/florida-police-department-justice-for-alejandro-vargas-martinez?utm_content=cl_sharecopy_22464022_en-US%3Av4&recruiter=319353471&recruited_by_id=129af720-1490-11e5-9c6e-8515d331dad3&utm_source=share_petition&utm_medium=copylink&utm_campaign=psf_combo_share_initial&utm_term=50bd38eb3cd647ea9681819861c8f293&pt=AVBldGl0aW9uABbGVgEAAAAAXtQnfvP%2FlFoyMGRlYzk3ZA%3D%3D
THESE TWITTER THREADS ARE AMAZING: https://twitter.com/BIZZLESBLESSING/status/1267244209393807361?s=20
https://twitter.com/claudiagraceh/status/1269252461770014720?s=20

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jun,Eleanor Neale
156,THE TRAGIC MURDER OF CHILD STAR JUDITH BARSI,2020-05-18,4898324,155491,14708.0,"Today's solved true crime case is on child star & movie actress Judith Barsi, her mother Maria Barsi and her father Jozsef Barsi. Judith starred in childhood nostalgia 80s films such as The Land Before Time where she played Ducky, All Dogs Go To Heaven where she played Anne-Marie, and JAWS: The Revenge where she played Thea Brody. Judith was also in several other commercials for McDonalds, lays and jif, and starred in many TV series shows such as cagney and lacey, punky brewster, slam dance and fatal vision.

Daze With Jordan the Lion - https://youtu.be/6k26j8YnIGQ

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Tiktok - eleanorneale

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)",May,Eleanor Neale
157,THE YOGA STORE MURDER (Lululemon),2020-04-17,2126487,87686,7052.0,"Today's solved true crime case is on the yoga store murder at lululemon in Maryland. The unsolved murder of Jayna Murray is coming to a conclusion while police are growing suspicious of their second victim, Brittany Norwood.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com",Apr,Eleanor Neale
158,The Lululemon Murder,2020-04-15,3570975,106488,8555.0,"The first 1000 who click the link will get 2 free months of Premium Skillshare and explore
your creativity https://skl.sh/eleanorneale2

Today's solved true crime case is on The Lululemon Murder involving Jayna Murray and Brittany Norwood 

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Tiktok - eleanorneale

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)",Apr,Eleanor Neale
159,THE DARLINGTON CANNIBAL,2020-04-04,1920936,68757,4693.0,"Get 70% off NordVPN! Only $3.49/mo, plus you get an additional month FREE at https://nordvpn.com/eleanor and use code eleanor
Thanks to NordVPN for sponsoring this video.

Today's solved true crime storytime is on David Harker, the Darlington Cannibal and potential serial killer known for the murder of Julie Paterson

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com",Apr,Eleanor Neale
160,THE CORPSE AT THE CARNIVAL,2020-03-04,1604972,60023,3717.0,"Today's solved true crime case is on notorious criminal Elmer McCurdy, aka the corpse in the carnival, infamous for bank heists, train robberies, and his unconventional murder.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Thank you so so much for watching! U are a star, love x",Mar,Eleanor Neale
161,MARK HOBSON THE SPREE KILLER,2020-02-15,2200367,53332,2716.0,"Click here ​https://cen.yt/functioneleanorneale2​ to get 20% off your custom formula from Function of Beauty. Available in the US, GB, EU, CA, AUS, NZ & more! Function of Beauty makes unique personalised hair care that is vegan and cruelty-free. Thanks Function of Beauty for sponsoring this video!

Today's solved true crime video is on spree killer Mark Hobson from Yorkshire, England.

Jack's video! Surprising My Best Friend with 21 Birthday Presents ft Eleanor Neale - https://www.youtube.com/watch?v=A_E_NG_V4dU&t=112s

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Feb,Eleanor Neale
162,THE KILLER LOBSTER BOY,2020-01-31,1812105,62350,3640.0,"Download Choices: Stories You Play for free here: https://pixly.go2cloud.org/SH1Va
Thanks to Choices for sponsoring this video!

Today's solved true crime case is on the freak show lobster boy murder.... was Grady Stiles a killer or was he killed? or something more sinister entirely?

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Jan,Eleanor Neale
163,THE 'MR GAY UK' KILLER,2020-01-26,1353025,53294,3071.0,"Get 70% off NordVPN! Only $3.49/mo, plus you get an additional month FREE at https://nordvpn.com/eleanor and use coupon code eleanor

Today's solved true crime video is on the cannibal chef killer Anthony Morley aka Mr Gay UK

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Jan,Eleanor Neale
164,THE HUNGERFORD MASSACRE - PART 2,2019-12-29,1048199,40135,3166.0,"Today's true crime video is part 2 of the Hungerford Massacre case, carried out by Michael Ryan

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Dec,Eleanor Neale
165,THE HUNGERFORD MASSACRE,2019-12-27,1747404,56224,3562.0,"NordVPN Holiday deal! Save 81% at https://nordvpn.com/eleanor and and use code: eleanor and get two amazing gifts: 4 extra months with the 3-year plan and the NordPass password manager (worth $199).
Thanks to NordVPN for sponsoring this video! 

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Dec,Eleanor Neale
166,THE ALBERT FISH CASE,2019-11-17,1838365,65354,6641.0,"Today's video is on serial killer Albert Fish

Click https://skl.sh/eleanorneale to get 2 months of Skillshare for FREE!

Thank you to Skillshare for sponsoring this video

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Nov,Eleanor Neale
167,IAN BRADY & MYRA HINDLEY - THE MOORS MURDERS FINALE,2019-11-15,1426306,47624,3108.0,"Today's true crime video is going to be part 3, the finale, of the Moors Murders carried out by Ian Brady and Myra Hindley.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Nov,Eleanor Neale
168,THE MOORS MURDERS - Part 2,2019-11-12,1807492,47825,2543.0,"Today's true crime video is going to be part 2 of the Moors Murders carried out by Ian Brady and Myra Hindley.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Nov,Eleanor Neale
169,MYRA HINDLEY & IAN BRADY,2019-11-10,3146524,68559,5002.0,"Get 70% off NordVPN! Only $3.49/mo, plus you get an additional 2 MONTHS FREE at https://nordvpn.com/eleanor and use code eleanor

Thanks to NordVPN for sponsoring this video.

Today's true crime case is on the Moors Murders carried out by UK serial killers Myra Hindley and Ian Brady

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Nov,Eleanor Neale
170,THE MAN IN BLACK SERIAL KILLER,2019-10-21,2376203,49688,5349.0,"Get 70% off NordVPN! Only $3.49/mo, plus you get an additional month FREE at https://nordvpn.com/eleanor and use code eleanor

Thanks to NordVPN for sponsoring this video.

Today's true crime video is on the man in black case - serial killer peter moore

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Oct,Eleanor Neale
171,MUSIC PRODUCER TURNED MURDERER - PHIL SPECTOR,2019-10-11,1551600,49145,3047.0,"Today's true crime video is on the case of Lana Clarkson and Phil Spector.

Click here https://cen.yt/functioneleanorneale to get 20% off your custom formula from Function of Beauty. Available in the US, GB, EU, CA, AUS, NZ and more!!! Function of Beauty makes unique personalized hair care that is vegan and cruelty-free.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Snapchat- EleanorXNeale
Depop- EleanorXNeale

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*

This video is sponsored by Function of Beauty.

Thank you so so much for watching! U are a star, love x",Oct,Eleanor Neale
172,THE PETER SCULLY CASE,2019-10-07,2237854,65612,6969.0,"Today's true crime case is on the creator of dark web video 'Daisy's Destruction', Peter Scully.

Freedom From Torture -  https://action.freedomfromtorture.org/freedom-torture-donation-page

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Snapchat- EleanorXNeale
Depop- EleanorXNeale

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Oct,Eleanor Neale
173,THE JOANNA YEATES CASE,2019-09-15,2694590,58378,4038.0,"Today's true crime video is on the Joanna Yeates case. 

Jo Yeates was a 25 year old woman that disappeared and was later found murdered in Bristol, England, UK. The bbc and itv and have done several adaptations of the case including the drama The Lost Honour of Christopher Jefferies.

OCD UK - https://www.ocduk.org/donate/

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Snapchat- EleanorXNeale
Depop- EleanorXNeale

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Sep,Eleanor Neale
174,THE KAYLEIGH HAYWOOD CASE,2019-09-01,3149495,77361,4515.0,"Today's true crime video is on the Kayleigh Haywood case.

Kayleigh's Love Story - https://www.youtube.com/watch?v=WsbYHI-rZOE

Bliss UK - https://www.bliss.org.uk/donate

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Snapchat- EleanorXNeale
Depop- EleanorXNeale

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Sep,Eleanor Neale
175,THE AXEMAN OF NEW ORLEANS,2019-08-07,1111096,36604,2589.0,"Today's video is on the unsolved mystery of serial killer: the axeman of new orleans.

Download June's Journey for free here: https://pixly.go2cloud.org/SH1JG

Thanks to June's Journey for sponsoring this video

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw


FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Snapchat- EleanorXNeale
Depop- EleanorXNeale

Email - eleanor.neale@hotmail.com

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Aug,Eleanor Neale
176,THE HELLO KITTY MURDER,2019-07-23,5186207,198468,15203.0,"Today's true crime video is on the hello kitty murder aka the Fan Man-Yee case

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Tiktok - eleanorneale

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

Links to things u might want? idk:
My camera - https://amzn.to/2t0HkoK
SD card I use - https://amzn.to/2S6j2c6
ringlight - https://amzn.to/2t2IsrW
soft box lights - https://amzn.to/2S3mTGJ
ACRYLIC DRAWS - https://amzn.to/2Bgi16P
LIPSTICK HOLDER - https://amzn.to/2D6OWe8
*similar* lantern to my purple one - https://amzn.to/2t4rMR2

*all amazon links are affiliate*


Thank you so so much for watching! U are a star, love x",Jul,Eleanor Neale
