,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
701,Colorado man questioned by police following wife's shooting death,2016-10-21,657,3,1,"Just a few of hours after Tom Fallis called 911 on Jan. 1, 2012, he was interviewed by Det. Rita Wolf of the Evans Police Department. Fallis maintains that he was in their closet, changing his clothes, when his wife, Ashley, got her gun from underneath their bed and shot herself in the head. Following this interview, he was released without charges.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
702,"Texas District Attorney: Divorce, not murder is the answer",2016-10-16,3044,12,3,"Nicholas ""Nico"" LaHood, elected Criminal District Attorney of Bexar County Texas, says Frances Hall reached a boiling point in her confrontation with her husband's mistress -- and committed ""aggravated assault"" by using her ""car as a weapon.""

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
703,Frances Hall's defense team on their one big regret,2016-10-16,10199,45,15,"Alan and Jean Brown, two members of Frances Hall's defense team, tell ""48 Hours"" what they would do differently if they were to try the case again.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
704,Defense attorney Adam Cortez is a fighter,2016-10-16,1383,4,0,"Time in the boxing ring helps San Antonio, Texas, defense attorney Adam Cortez prepare for courtroom sparring during the Frances Hall trial.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
705,Bonnie Contreras on learning boyfriend Bill Hall Jr. was married,2016-10-16,164204,597,804,"In an April 2016 deposition taken in a civil lawsuit Bonnie Contreras filed against Frances Hall, Contreras shares the details of a conversation she says she had with Bill, Frances' husband. She is being questioned by Attorney Leigh Cutter.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
706,"Ashton Sachs:  ""I just started shooting""",2016-10-16,7946,24,7,"Sachs, 19,  tells investigators all about his twisted motives for murdering his parents, Andra Sachs and her ex -husband  Brad, then going on to shoot at his younger brother and sister as well.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
707,Sneak peek: Shadow of Death,2016-10-14,537,6,0,"A stunning twist in the case of a couple shot dead in bed. It looked like a hit job, but was it? ""48 Hours""' Troy Roberts and  Erin Moriarty investigate Saturday, June 10 at 9 p.m. ET/PT on CBS.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
708,Sneak peek: Driven to Extremes,2016-10-14,9485,52,15,"The investigation into a Texas-sized case of love, infidelity, road rage and possibly murder. ""48 Hours"" correspondent Peter Van Sant investigates Saturday, June 10 at 10 p.m. ET/PT on CBS.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
709,Prosecutor: Wozniak deserves death,2016-10-09,44054,414,71,"At trial, Orange County Senior Deputy District Attorney Matt Murphy urges jurors to impose death for Daniel Wozniak. Here are the reasons why he feels no other punishment is just.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
710,What's it like performing with a killer?,2016-10-09,8047,45,5,"Kara Kessener and Deborah Kennedy met Daniel Wozniak in a local theater production of ""Nine."" They talk about his behavior the weekend of the murders.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
711,"Daniel Wozniak:  ""I'm crazy and I did it""",2016-10-09,476923,1921,433,"After several hours of interrogation, Daniel Wozniak reveals the motive and details behind Sam Herr and Julie Kibuishi's murders.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
712,Remembering Julie Kibuishi,2016-10-09,6257,87,14,"Julie Kibuishi's mother, June, and close friend, Katie Bitonio, share what they loved about the young dancer. Julie's personality is captured as she performs and in a video she made with friends.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
713,"Steve Herr to 911: ""There's a body in my son's apartment""",2016-10-07,10600,49,19,"On May 22, 2010, Steve Herr discovered Julie Kibuishi's body in his son Sam's California apartment.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
714,Reporter's Notebook: How a father copes,2016-10-07,2650,17,1,"""48 Hours"" correspondent Tracy Smith on meeting Steve Herr, whose Army veteran son, Sam, disappeared in May 2010. As the search unravels a murder scene in Sam's bedroom,  his father hunts for answers -- and the truth. For more, watch ""Killer Performance"" Saturday, Sept. 15 at 9/8c on CBS.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
715,Sneak peek: Killer Performance,2016-10-06,3086,14,4,"A young woman is murdered, police thought her killer was on the run ... or was he? Correspondent Tracy Smith investigates a case where nothing is as it seems. Watch Saturday,  Sept. 15 at 9/8c on CBS.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
716,The two sides of Greg Williams,2016-10-03,1143,10,1,"Steve McSwain, a friend of Greg and Michele Williams, talks to ""48 Hours"" about the two very different sides of Greg. If you were his friend ""he would do anything for you."" But if you crossed him, ""he would  berate you.""",Oct,48 Hours
717,"How did the Bernie Tiede case impact Carthage, Texas?",2016-10-02,7723,56,6,"Natives of the small East Texas town tell ""48 Hours"" correspondent Peter Van Sant just how big a mark the murder case has had on their community.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
718,"How Jack Black relates to the convicted killer he plays in the film ""Bernie""",2016-09-30,20784,193,16,"Despite Bernie Tiede having admitted to killing his friend, Marjorie Nugent, the actor who plays him on the big screen tells ""48 Hours""' Peter Van Sant he was still able to find something in Tiede that he could relate to. Learn more about the case in ""The Mortician, The Murder, The Movie,"" airing Saturday, July 22 at 10 p.m. ET/PT on CBS.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
719,Nicole Lovell's family: Be your kids' eyes and ears,2016-09-22,2057,18,1,"Nicole's mother, Tammy Weeks, father David Lovell, and stepmother, Terri Lovell remember the 13-year-old and offer a message for parents in the hopes of keeping their kids safe from online predators.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
720,"Inside the interrogation room: ""I'm in love with her""",2016-09-22,14389,57,9,"Listen to excerpts from Det. Elise Robertson's interrogation of Jason Richards, 30, the night he was arrested outside 15-year-old Elizabeth Syrotchen's house in Spokane, Washington, in 2013.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
721,David Eisenhauer and Natalie Keepers: A dark duo?,2016-09-22,9176,70,23,"People who knew them shed more light on the two Virginia Tech freshmen accused of involvement in 13-year-old Nicole Lovell's disappearance and murder.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
722,Nicole Lovell's friends on rumors at school,2016-09-22,8692,100,4,"Nicole Lovell, 13, kept her online communications secret from her parents, but they were no secret around school. With their parents' permission, ""48 Hours"" spoke to her friends, who said Nicole had been telling classmates about a date with an older man she met through a smartphone app.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
723,"Virginia Tech: ""Virginia Strong""",2016-09-22,1240,13,1,"Virginia Tech student and radio reporter Claire Rigney talks with""48 Hours'"" Peter Van Sant about how the murder of Nicole Lovell, 13, of Blacksburg, affected life on campus and the reaction after the arrests of two of  its own.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
724,"Gilberto Nunez: ""I wasn't there ...what do you want me to tell you?""",2016-09-17,1745,10,2,"In police interview video, Ulster, N.Y., Det. Michael Thomas and Investigator Joseph Aureimma Jr., look into the November 2011 death of Thomas Kolman, accusing his best friend, dentist Gilberto Nunez, of murder.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 30 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
725,A wife's desperate 911 call,2016-09-17,3804,15,7,"Listen to Linda Kolman's call to  911 after finding her husband, Tom, in his car in a gym parking lot. What happened? Richard Schlesinger investigates in ""Death and the Dentist,"" airing Saturday, July 28 at 9 p.m. ET/PT on CBS.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 30 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
726,Caught in the headlights?,2016-09-16,715,1,1,"""48 Hours""' Richard Schlesinger describes a  technique police used while investigating the death of Thomas Kolman in Kingston, N.Y., in 2011. Could it help them connect a suspect to the scene?  For more on the case, watch ""Death and the Dentist"" Saturday, July 28 at 9 p.m. ET/PT on CBS.

""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
727,Sneak peek: Death and the Dentist,2016-09-16,1906,10,4,"All new: In his only TV interview, a New York dentist vows that he didn't kill his lover's husband, who happens to be his best friend. Correspondent Richard Schlesinger investigates Saturday, Sept. 17 at 10 p.m. ET/PT on CBS.",Sep,48 Hours
728,Preview: Death and the Dentist,2016-09-16,725,3,1,"All new: In his only TV interview, a New York dentist vows that he didn't kill his lover's husband, who happens to be his best friend. Correspondent Richard Schlesinger investigates Saturday, Sept. 17 at 10 p.m. ET/PT on CBS.",Sep,48 Hours
729,"""48 Hours"" season preview",2016-09-11,4485,19,3,"The one to watch on Saturday night. Crime. Punishment. Redemption. A new season of ""48 Hours"" premieres Saturday, Sept. 24 at 10 p.m. ET/PT on CBS.",Sep,48 Hours
730,Sneak peek: The Preppy Killer,2016-08-18,9974,47,17,"To mark the 30th anniversary of a case that made national headlines, ""48 Hours"" broadcasts the only interview with ""Preppy Killer"" Robert Chambers. Watch Saturday, Aug. 20 at 10 p.m. ET/PT on CBS.",Aug,48 Hours
731,Sneak peek: Power and Passion,2016-06-29,2956,13,1,"A powerful politician, a forbidden affair - did he love her to death? ""48 Hours""' Richard Schlesinger reports Saturday, July 2 at 9 p.m. ET/PT on CBS.",Jun,48 Hours
732,Evidence in 2005 Virginia attack key to unlocking Charlottesville murders,2016-06-10,1964,10,0,"""48 Hours"" correspondent Susan Spencer visits the scene of a 2005 rape and attempted murder in Fairfax, Va., and explains why that case and evidence recovered has helped investigators ID a suspect in two murders over 100 miles away.",Jun,48 Hours
733,"How real is the Showtime series ""Homeland?""",2016-05-20,15074,61,11,"Actor Mandy Patinkin, who plays CIA European Division Chief Saul Berenson on the Showtime series ""Homeland,"" narrates the documentary ""48 Hours' Presents: The Spymasters: CIA in the Crosshairs."" He compares the real CIA to the made up one on TV.",May,48 Hours
734,Kill or capture? That is the question,2016-05-17,2298,16,0,"Until now, the CIA has never acknowledged that it operates lethal drones. But in ""The Spymasters: CIA in the Crosshairs,"" the directors go off script, debating the efficacy and ethics of the classified drone warfare. For the first time ever, hear from 12 living CIA directors, Saturday, May 21, 9-11 p.m. ET/PT on CBS.",May,48 Hours
735,What is torture and should we do it?,2016-05-17,3592,14,0,"Former CIA Directors Tenet, Goss, and Hayden -- who during the Bush administration presided over the agency's ""enhanced interrogation"" program -- insist the brutal techniques produced valuable information and saved lives.   What are the rules for America's spymasters in battling terrorists? Twelve living CIA directors weigh in, in ""48 Hours Presents: The Spymasters - CIA in the Crosshairs,"" airing  Saturday, May 21 at 10 p.m. ET/PT on CBS.",May,48 Hours
736,What did the government know about the 9/11 attacks and when?,2016-05-17,10362,91,24,"Former CIA Director George Tenet, in his first interview in eight years, and his deputy, Cofer Black, speak out in detail for the first time about a critical White House meeting in July 2001 that they thought might have changed the course of history. For more, watch  ""48 Hours Presents: The Spymasters - CIA in the Crosshairs"" airing Saturday, May 21, 9-11 p.m. ET/PT on CBS.",May,48 Hours
737,How far do we go to keep America safe?,2016-05-17,3031,11,2,"In the documentary, ""48 Hours Presents: The Spymasters: CIA in the Crosshairs,"" CIA directors are not unanimous when it comes to the use of ""enhanced interrogation techniques."" To hear more, watch Saturday, May 21, 9-11 p.m. ET/PT on CBS.",May,48 Hours
738,What's the first thing General Petraeus changed when he got to the CIA?,2016-05-17,1953,10,1,"General David Petraeus describes how he transitioned from the military and his post leading troops in Iraq to director of America's spy agency, the CIA. For more, watch ""48 Hours Presents: The Spymasters - CIA in the Crosshairs"" Saturday, May 21, 9 p.m. ET/PT on CBS.",May,48 Hours
739,What do you say when the president calls?,2016-05-17,3521,39,1,"James Woolsey served as director of the CIA from 1993-1995 under the Clinton Administration. He describes how he was chosen for the job.  Hear more from Woolsey and 11 other CIA directors  in ""48 Hours Presents: The Spymasters - CIA in the Crosshairs"" airing Saturday, May 21, 9 p.m. ET/PT on CBS.",May,48 Hours
740,What prepares you for the job of being a spy?,2016-05-17,37604,449,18,"John McLaughlin, former acting director of the CIA , describes his journey and the jobs he held before becoming a spy. McLaughlin worked for the CIA for more than 30 years.  For the first time, hear from the 12 living CIA directors in ""48 Hours Presents: The Spymasters - CIA in the Crosshairs"" Saturday, May 21, 9-11 p.m. ET/PT on CBS.",May,48 Hours
741,What credentials are needed to work for the CIA?,2016-05-17,206341,2488,269,"CIA Director John Brennan explains that when he was young he didn't know what he wanted to do with his life -- until he saw an ad in the paper.  For more, watch ""48 Hours Presents: The Spymasters - CIA in the Crosshairs"" Saturday, May 21, 9 p.m. ET/PT on CBS.",May,48 Hours
742,"""Homeland"" star Mandy Patinkin in awe of the real CIA directors",2016-05-17,3385,32,2,"As an actor playing a CIA director,  Mandy Patinkin, narrator for the documentary, ""The Spymasters: CIA in the Crosshairs,"" reflects on the real-life CIA spymasters. For more, watch  Saturday, May 21, at 9-11 p.m. ET/PT on CBS.",May,48 Hours
743,"Preview: ""48 Hours"" Presents: The Spymasters - CIA in the Crosshairs",2016-05-15,9829,23,3,"What are the rules for America's spymasters in battling terrorists?  Some politicians want to bring back waterboarding  -- 12 living CIA directors weigh in. Mandy Patinkin narrates, Saturday, May 21, 9-11 p.m. ET/PT on CBS.",May,48 Hours
744,Mother shares memories of fallen Olympian,2016-05-15,445,4,0,"Dave Laut's mother, Dotty, shows ""48 Hours"" correspondent Erin Moriarty the memorabilia she's saved from her son's Olympic shot put career.",May,48 Hours
745,Jane Laut: Why I shot my husband,2016-05-12,1753,4,17,"In her first TV interview, Jane Laut tells ""48 Hours"" correspondent Erin Moriarty that she had no choice the night she shot her husband, Dave. For more, watch ""Death of an Olympian"" Saturday, May 27 at 9 p.m. ET/PT on CBS.",May,48 Hours
746,Jane Laut tells detectives her husband was shot by an intruder,2016-05-12,1150,3,5,"Hours after his death, Jane Laut told a homicide detective that her husband, Dave, was shot and killed in their backyard when he went outside to investigate a noise they had both heard. For more, watch ""Death of an Olympian,"" Saturday, May 27 at 9 p.m ET/PT on CBS.",May,48 Hours
747,Erin Moriarty fires a single-action revolver while researching the Laut case,2016-05-12,17474,97,27,"""48 Hours"" correspondent Erin Moriarty does some hands-on research on the type of gun used by Jane Laut to shoot her husband, Dave. For more, watch ""Death of an Olympian,"" Saturday, May 27 at 9 p.m. ET/PT on CBS.",May,48 Hours
748,Sneak peek: Death of an Olympian,2016-05-11,1977,10,0,"Olympic hero Dave Laut shot six times -- his wife pulled the trigger. Was it murder or self-defense? In her first TV interview, Jane Laut  tells ""48 Hours"" correspondent Erin Moriarty she's been hiding a secret. Watch Saturday, May 27 at 9 p.m. ET/PT on CBS.",May,48 Hours
749,Skylar Nemetz awaits his verdict in his murder trial,2016-05-08,7600,75,33,"Skylar Nemetz is on trial for the shooting death of his wife, Danielle. Prosecutors accuse Skylar of killing Danielle in a jealous rage, but Skylar says it was a tragic accident. During jury deliberations, ""48 Hours"" correspondent Erin Moriarty talks with Skylar as he waits to hear their verdict.",May,48 Hours
750,Skylar Nemetz on his mom's fight for his freedom,2016-05-08,3964,56,23,"Army soldier Skylar Nemetz is on trial for the shooting death of his wife Danielle. He says it was an accident; prosecutors say it was murder. Skylar's mother, Danette Heller, says she spent her life savings to pay for his defense. During jury deliberations, Skylar spoke with ""48 Hours""' Erin Moriarty about his mother's sacrifice.",May,48 Hours
751,Skylar Nemetz's behavior after shooting wife captured on camera,2016-05-05,34176,111,101,"On Oct. 16 2014, Army soldier Skylar Nemetz  was taken into custody after he shot and killed his wife, Danielle. He was recorded on camera just minutes after the shooting. Do his statements sound like the words of a distraught husband who accidentally shot his wife or do they sound like the words of a cold-blooded killer? For more, watch ""48 Hours: The Soldier's Wife,"" Saturday, July 8 at 10 p.m. ET/PT on CBS.",May,48 Hours
752,Neighbors report Danielle Nemetz shooting,2016-05-05,3306,28,8,"On Oct. 16, 2014, Danielle Nemetz, 19, was shot and killed by her husband Skylar Nemetz, 20, in their Lakewood, Wash., apartment. Neighbors placed two 911 calls after hearing a gunshot. Skylar was charged with murder, but his defense says it was an accident and that these 911 calls show a distraught and panicked husband, not a cold-blooded killer. For more, watch ""48 Hours: The Soldier's Wife,"" Saturday, July 8 at 10 p.m. ET/PT on CBS.",May,48 Hours
753,Sneak peek: The Soldier's Wife,2016-05-04,26821,157,25,"A young wife shot dead -- her soldier husband pulled the trigger. Was it an accident or was it murder? ""48 Hours"" correspondent Erin Moriarty investigates Saturday, July  8 at 10 p.m. ET/PT on CBS.",May,48 Hours
754,Preview: The Soldier's Wife,2016-05-04,1235,6,0,"All new: A young wife shot dead -- her soldier husband pulled the trigger. Was it an accident or murder? ""48 Hours"" correspondent Erin Moriarty investigates Saturday, May 7 at 10 p.m. ET/PT on CBS.",May,48 Hours
755,DNA evidence is not always infallible,2016-04-28,944,2,0,"DNA is the gold standard for many cold case investigators - but what happens if police get it wrong? Correspondent Richard Schlesinger discusses the grave consequences. For more, watch ""Blood in the Sand"" "" airing Saturday, June 9 at 10 p.m. ET/PT on CBS.",Apr,48 Hours
756,Family shares memories of Barbara Nantais,2016-04-28,1494,23,0,"Judy and Sue Nantais, Barbara's mother and sister, share stories about the beautiful and popular teen whose life was cut short at age 15. For more about the case, watch ""48 Hours"": Blood in the Sand, Saturday, June 9 at 10 p.m. ET/PT on CBS.",Apr,48 Hours
757,Sneak peek: Blood in the Sand,2016-04-27,3077,18,1,"Two teenage girls killed on the same California beach six years apart. DNA on one of the victims leads to two suspects -- one of them worked for the police. ""48 Hours"" correspondent Richard Schlesinger investigates Saturday, June 9 at 10 p.m. ET/PT on CBS.",Apr,48 Hours
758,Preview: Blood in the Sand,2016-04-27,562,1,0,"Two teenaged girls killed on the same California beach six years apart. DNA on one of the victims leads to two suspects -- one of them worked for the police. Correspondent Richard Schlesinger investigates in an all new ""48 Hours"" Saturday, April 30 at 10 p.m. ET/PT on CBS.",Apr,48 Hours
759,Police video: Murder suspect talks and talks and talks,2016-04-24,30588,115,58,"Shayna Hubers was taken into custody after calling 911 and reporting to police she'd killed her boyfriend, Ryan Poston, in self-defense. Hubers was read her rights,. She asked for an attorney, but she did not remain silent.",Apr,48 Hours
760,Police video: Watch suspect sing and dance,2016-04-21,347498,396,302,"Shayna Hubers spent nearly three hours talking while in police custody. ""Within hours of putting six bullets into Ryan Poston and watching him die, she danced and sang,"" said prosecutor Michelle Snodgrass.",Apr,48 Hours
761,"Police video: Murder suspect asks, ""Will anybody want to marry me?""",2016-04-21,63175,178,74,"Police in Highland Heights, Kentucky, said they'd never seen anything like it. Shayna Hubers was taken into custody after shooting her boyfriend, Ryan Poston, six times and wondered about her marriage prospects. For more on the case, watch ""48 Hours:"" Obsessed, Saturday, April 23 from 9-11 p.m. ET/PT on CBS.",Apr,48 Hours
762,A rare look inside a police evidence cage,2016-04-21,1088,4,0,"""48 Hours"" correspondent Peter Van Sant takes you inside a Highland Heights, Kentucky, police storage  unit. Inside is the table and chair from Ryan Poston's apartment.  While they disagree, both the prosecution and defense claim the blood evidence tells you what happened the night Shayna Hubers shot Poston six times.",Apr,48 Hours
763,Sneak peek: Obsessed,2016-04-20,967928,5550,960,"A lawyer shot -- his girlfriend admits she pulled the trigger. It  looked like the story was over, but it wasn’t. “48 Hours” is there for a new trial and a new verdict. Correspondent Peter Van Sant investigates in back-to-back editions of ""48 Hours,"" Saturday, Dec. 29 starting at 9/8c  on CBS.",Apr,48 Hours
764,"""48 Hours"" double feature preview: Obsessed",2016-04-20,3795,14,1,"All-new: A lawyer shot -- his girlfriend admits she pulled the trigger and then dances in a strange police video - was it self-defense or love gone bad?    Correspondent Peter Van Sant investigates in back-to-back editions of ""48 Hours,"" Saturday, April 23 starting at 9 p.m. ET/PT on CBS.",Apr,48 Hours
765,Sneak peek: The Last Confession,2016-04-13,2488,14,3,"Case update: More than five decades after the brutal murder of a young woman, will her family see a former priest suspected of killing her face trial? ""48 Hours"" correspondent Richard Schlesinger investigates Saturday, April 16 at 10 p.m. ET/PT on CBS.",Apr,48 Hours
766,Spears case: What happened in the hospital bathroom?,2016-04-10,26112,64,62,"Lacey Spears' defense team describes the reasons they say it was impossible for Spears to poison her son, Garnett, with salt during a hospital stay through his feeding tube in the bathroom.",Apr,48 Hours
767,"Lacey Spears: ""Losing Garnett is the worst thing that has happened to me""",2016-04-08,7992,27,27,"Lacey Spears is accused of murdering her 5-year-old son, Garnett. In an exclusive interview with ""48 Hours"" correspondent Troy Roberts, she talks about losing her son. For more,  watch ""A Mother Accused,"" Saturday, Sept. 17 at 9 p.m. ET/PT on CBS.",Apr,48 Hours
768,Sneak peek: A Mother Accused,2016-04-06,10481,27,10,"In her only interview, a mother convicted of murder by poisoning her son with salt claims it was the hospital's mistake. Is she right? ""48 Hours"" correspondent Troy Roberts investigates Saturday, Sept. 17 at 9 p.m. ET/PT on CBS.",Apr,48 Hours
769,Preview: A Mother Accused,2016-04-06,1154,7,1,"All new: In her only interview, a mother convicted of murder by poisoning her son with salt claims it was the hospital's mistake. Is she right? ""48 Hours"" correspondent Troy Roberts investigates Saturday, April, 9 at 10 p.m. ET/PT on CBS.",Apr,48 Hours
770,"911 call: ""I just need someone here. There's blood everywhere.""",2016-03-30,27006,131,46,"On Oct. 12, 2013, Rahul Gupta went out drinking in Washington, D.C., to celebrate his 24th birthday with his girlfriend, Taylor Gould, and his friend, Mark Waugh. Shortly after they returned home to the small apartment she shared with Gupta, Gould called 911 for help. She seemed unsure why she was calling. When police arrived, Waugh was dead.",Mar,48 Hours
771,Richard Schlesinger on investigating unusual murder case,2016-03-30,2286,10,1,"This week's ""48 Hours"" features a case where no one, not even the two suspects, knows how a promising young law student was killed in a very small apartment. Correspondent Richard Schlesinger explains what they both told police. Watch ""What Happened in Apt. 1601?"" Saturday, March 25 at 9 p.m. ET/PT on CBS.",Mar,48 Hours
772,Sneak peek: What Happened in Apt. 1601?,2016-03-29,22616,111,36,"Three friends walk into a studio apartment, and only two come out alive. At least one of them is a killer, but which one? ""48 Hours"" correspondent Richard Schlesinger investigates Saturday, March 25 at 9 p.m. ET/PT on CBS.",Mar,48 Hours
